protocol	opcode	direction	usage	source_file	source_line	source_context	audit_note	phase_hint	inventory_origin
Unknown	kfr	Discarded	descartado	Jondo.Unity.Server/BasePayloads.cs	16	public static readonly byte[] WorldEnteringPackets = new byte[] {	DESCARTADO: opcode dentro de un array de BasePayloads; nadie referencia BasePayloads (codigo muerto)	Unclassified	audited-inventory
Unknown	kfr	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	271	"case ""kfr"": return (""World Loading"", ""Character"", ""EmoteListMessage (Unlocked emotes and animations)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Game	khd	S2C/push	push	Jondo.Unity.Server/Handlers/ChestHandler.cs	64	"ConnectionProtocol.Push(""khd"", ConnectionProtocol.BuildStorageClosed()));"	"ConnectionProtocol.Push(""xxx"", ...)"	Unclassified	audited-inventory
Game	khd	S2C/push	push	Jondo.Unity.Server/Handlers/NpcHandler.cs	324	"ConnectionProtocol.Push(""khd"", ConnectionProtocol.BuildShopClosed()));"	"ConnectionProtocol.Push(""xxx"", ...)"	Unclassified	audited-inventory
Game	kkm	Discarded	descartado	Jondo.Unity.Server/BasePayloads.cs	16	public static readonly byte[] WorldEnteringPackets = new byte[] {	DESCARTADO: opcode dentro de un array de BasePayloads; nadie referencia BasePayloads (codigo muerto)	Unclassified	audited-inventory
Game	kkm	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	314	"case ""kkm"": return (""World Loading"", ""Interfaces"", ""SocialOptionsMessage (Friend notification settings)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Game	kkm	Discarded	descartado	Jondo.Unity.Server/TransitionPayloads.cs	23	public static readonly byte[] kkm = new byte[] {	DESCARTADO: array de TransitionPayloads que no referencia nadie	Unclassified	audited-inventory
Game	kkm	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	4733	"await WriteFrameAsync(stream, BuildGameNodePacket(""type.ankama.com/kkm"", Array.Empty<byte>()));"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Fight	audited-inventory
Game	kkm	S2C/push	push	Jondo.Unity.Server/Network/TransitionPacketsBuilder.cs	44	"public static byte[] BuildKkmMessage() => BuildEmptyMessage(""type.ankama.com/kkm"");"	TransitionPacketsBuilder.BuildEmptyMessage(uri)	Unclassified	audited-inventory
Unknown	kkn	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	312	"case ""kkn"": return (""World Loading"", ""Sync"", ""MapLoadCompleted (Notification that the graphics load finished)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Unknown	kkn	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	624	"else if (payloadStr.Contains(""type.ankama.com/kkn""))"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Unknown	kkn	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	727	"else if (payloadStr.Contains(""type.ankama.com/kkn""))"	Current-source literal scan; semantic verification still required.	Unclassified	current-source
Unknown	kkp	Discarded	descartado	Jondo.Unity.Server/BasePayloads.cs	16	public static readonly byte[] WorldEnteringPackets = new byte[] {	DESCARTADO: opcode dentro de un array de BasePayloads; nadie referencia BasePayloads (codigo muerto)	Unclassified	audited-inventory
Unknown	kkp	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	313	"case ""kkp"": return (""World Loading"", ""Interfaces"", ""SocialStatusMessage (Configuration of the online social status)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Unknown	kkp	Discarded	descartado	Jondo.Unity.Server/TransitionPayloads.cs	18	public static readonly byte[] kkp = new byte[] {	DESCARTADO: array de TransitionPayloads que no referencia nadie	Unclassified	audited-inventory
Unknown	kkp	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	4732	"await WriteFrameAsync(stream, BuildGameNodePacket(""type.ankama.com/kkp"", Array.Empty<byte>()));"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Fight	audited-inventory
Unknown	kkp	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	4756	"await WriteFrameAsync(stream, BuildGameNodePacket(""type.ankama.com/kkp"", Array.Empty<byte>()));"	Current-source literal scan; semantic verification still required.	Fight	current-source
Unknown	kkp	S2C/push	push	Jondo.Unity.Server/Network/TransitionPacketsBuilder.cs	43	"public static byte[] BuildKkpMessage() => BuildEmptyMessage(""type.ankama.com/kkp"");"	TransitionPacketsBuilder.BuildEmptyMessage(uri)	Unclassified	audited-inventory
Unknown	kkp	S2C/push	push	Jondo.Unity.Server/Network/TransitionPacketsBuilder.cs	44	"public static byte[] BuildKkpMessage() => BuildEmptyMessage(""type.ankama.com/kkp"");"	Current-source literal scan; semantic verification still required.	Unclassified	current-source
Game	kkr	Discarded	descartado	Jondo.Unity.Protocol/TypeRegistry.cs	39	"Register(""kkr"", kkr.Descriptor);"	DESCARTADO: TypeRegistry no lo referencia nadie (0 usos fuera del propio fichero); codigo muerto	Unclassified	audited-inventory
Game	kkr	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	328	"case ""kkr"": return (""In Game"", ""Map"", ""MapComplementaryInfoRequest (Request for actors and interactives)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Game	kkr	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	732	"else if (payloadStr.Contains(""type.ankama.com/kkr"") || payloadStr.Contains(""type.ankama.com/jqf"") || payloadStr.Contains(""type.ankama.com/igx""))"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	kkr	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	4751	"byte[] kkrPacket = BuildGameNodePacket(""type.ankama.com/kkr"", kkrSynth.ToByteArray());"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Fight	audited-inventory
Game	kkr	C2S/read	read	Jondo.Unity.Server/Handlers/MapLoadHandler.cs	21	"byte[]? inner = NetworkEnvelope.ExtractMessagePayload(payload, ""type.ankama.com/kkr"");"	NetworkEnvelope.ExtractMessagePayload(..., uri)	World/map	audited-inventory
Game	kku	Discarded	descartado	Jondo.Unity.Protocol/TypeRegistry.cs	40	"Register(""kku"", kku.Descriptor);"	DESCARTADO: TypeRegistry no lo referencia nadie (0 usos fuera del propio fichero); codigo muerto	Unclassified	audited-inventory
Game	kku	S2C/push	push	Jondo.Unity.Server/Handlers/InventoryHandler.cs	245	"return NetworkEnvelope.BuildGameNodePacket(""type.ankama.com/kku"", ms.ToArray());"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Personal data	audited-inventory
Game	kkz	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	4172	"return BuildGameNodePacket(""type.ankama.com/kkz"", kkzMsg.ToByteArray());"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Fight	audited-inventory
Game	kkz	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	4190	"return BuildGameNodePacket(""type.ankama.com/kkz"", kkzMsg.ToByteArray());"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Fight	audited-inventory
Game	kkz	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	4196	"return BuildGameNodePacket(""type.ankama.com/kkz"", kkzMsg.ToByteArray());"	Current-source literal scan; semantic verification still required.	Fight	current-source
Game	kkz	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	4214	"return BuildGameNodePacket(""type.ankama.com/kkz"", kkzMsg.ToByteArray());"	Current-source literal scan; semantic verification still required.	Fight	current-source
Game	kkz	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	4492	"string typeUrl = isMP ? ""type.ankama.com/kkz"" : ""type.ankama.com/jys"";"	ternario typeUrl -> BuildGameNodePacket(typeUrl,...) en FightHandler.cs:4497	Fight	audited-inventory
Game	kkz	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	4516	"string typeUrl = isMP ? ""type.ankama.com/kkz"" : ""type.ankama.com/jys"";"	Current-source literal scan; semantic verification still required.	Fight	current-source
Game	kla	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	546	"else if (payloadStr.Contains(""type.ankama.com/kla""))"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	kla	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	648	"else if (payloadStr.Contains(""type.ankama.com/kla""))"	Current-source literal scan; semantic verification still required.	Unclassified	current-source
Game	kld	S2C/push	push	Jondo.Unity.Server/Handlers/NpcHandler.cs	187	"ConnectionProtocol.Push(""kld"", ConnectionProtocol.BuildDialogClosed("	"ConnectionProtocol.Push(""xxx"", ...)"	Unclassified	audited-inventory
Game	kld	S2C/push	push	Jondo.Unity.Server/Handlers/ZaapTravelHandler.cs	119	"ConnectionProtocol.Push(""kld"", ConnectionProtocol.BuildDialogClosed()));"	"ConnectionProtocol.Push(""xxx"", ...)"	Connection	audited-inventory
Game	kld	S2C/push	push	Jondo.Unity.Server/Handlers/ZaapTravelHandler.cs	187	"ConnectionProtocol.Push(""kld"", ConnectionProtocol.BuildDialogClosed()));"	"ConnectionProtocol.Push(""xxx"", ...)"	Connection	audited-inventory
Unknown	klo	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	827	"cleanPayload.Contains(""klo"") || cleanPayload.Contains(""kmt"") || cleanPayload.Contains(""jgv"") ||"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	klp	Discarded	descartado	Jondo.Unity.Server/BasePayloads.cs	16	public static readonly byte[] WorldEnteringPackets = new byte[] {	DESCARTADO: opcode dentro de un array de BasePayloads; nadie referencia BasePayloads (codigo muerto)	Unclassified	audited-inventory
Game	klp	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	250	"case ""klp"": return (""Character Selection"", ""Interfaces"", ""CharacterListEmpty (Initial empty character list)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Game	klp	Discarded	descartado	Jondo.Unity.Server/TransitionPayloads.cs	104	public static readonly byte[] klp = new byte[] {	DESCARTADO: array de TransitionPayloads que no referencia nadie	Unclassified	audited-inventory
Game	klp	S2C/push	push	Jondo.Unity.Server/Handlers/CharacterSelectionHandler.cs	124	"byte[] klpFrame = NetworkEnvelope.ConvertHexStringToByteArray(""1D-1A-1B-0A-19-0A-13-74-79-70-65-2E-61-6E-6B-61-6D-61-2E-63-6F-6D-2F-6B-6C-70-12-02-10-00"");"	opcode escondido en cadena hex; la trama se escribe en el socket	Character/world entry	audited-inventory
Game	klp	S2C/push	push	Jondo.Unity.Server/Network/TransitionPacketsBuilder.cs	26	"public static byte[] BuildKlpMessage() => BuildEmptyMessage(""type.ankama.com/klp"");"	TransitionPacketsBuilder.BuildEmptyMessage(uri)	Unclassified	audited-inventory
Unknown	klt	Discarded	descartado	Jondo.Unity.Server/BasePayloads.cs	16	public static readonly byte[] WorldEnteringPackets = new byte[] {	DESCARTADO: opcode dentro de un array de BasePayloads; nadie referencia BasePayloads (codigo muerto)	Unclassified	audited-inventory
Unknown	klt	Discarded	descartado	Jondo.Unity.Server/TransitionPayloads.cs	99	public static readonly byte[] klt = new byte[] {	DESCARTADO: array de TransitionPayloads que no referencia nadie	Unclassified	audited-inventory
Unknown	klt	S2C/push	push	Jondo.Unity.Server/Network/TransitionPacketsBuilder.cs	25	"public static byte[] BuildKltMessage() => BuildEmptyMessage(""type.ankama.com/klt"");"	TransitionPacketsBuilder.BuildEmptyMessage(uri)	Unclassified	audited-inventory
Unknown	klt	S2C/push	push	Jondo.Unity.Server/Network/TransitionPacketsBuilder.cs	26	"public static byte[] BuildKltMessage() => BuildEmptyMessage(""type.ankama.com/klt"");"	Current-source literal scan; semantic verification still required.	Unclassified	current-source
Unknown	klw	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	826	"if (cleanPayload.Contains(""kmw"") || cleanPayload.Contains(""klw"") || cleanPayload.Contains(""knb"") ||"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	kme	Discarded	descartado	Jondo.Unity.Protocol/OpcodeRegistry.cs	46	"public const string GameFightEnd = ""kme"";"	DESCARTADO: OpcodeRegistry no lo referencia nadie (0 usos fuera del propio fichero); codigo muerto	Unclassified	audited-inventory
Game	kmk	Discarded	descartado	Jondo.Unity.Server/Network/ConnectionProtocolSelfTest.cs	91	"Same(failures, ""kmk"","	DESCARTADO: etiqueta de ConnectionProtocolSelfTest.Same(), no viaja	Connection	audited-inventory
Game	kmk	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	1210	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""kmk"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	kmk	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	384	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""kmk"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	kmk	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	389	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""kmk"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	kml	Discarded	descartado	Jondo.Unity.Protocol/OpcodeRegistry.cs	32	"public const string GameFightStarting = ""kml"";"	DESCARTADO: OpcodeRegistry no lo referencia nadie (0 usos fuera del propio fichero); codigo muerto	Unclassified	audited-inventory
Game	kml	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	273	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""kml""));"	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	kml	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3002	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""kml""));"	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	kmp	Discarded	descartado	Jondo.Unity.Protocol/OpcodeRegistry.cs	33	"public const string GameFightJoin = ""kmp"";"	DESCARTADO: OpcodeRegistry no lo referencia nadie (0 usos fuera del propio fichero); codigo muerto	Unclassified	audited-inventory
Game	kmp	Discarded	descartado	Jondo.Unity.Server/Network/ConnectionProtocolSelfTest.cs	51	"Same(failures, ""kmp"", ""0801"", FightProtocol.BuildFightMapComing());"	DESCARTADO: etiqueta de ConnectionProtocolSelfTest.Same(), no viaja	Connection	audited-inventory
Game	kmp	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	274	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""kmp"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	kmp	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3003	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""kmp""));"	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	kmr	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	433	"else if (payloadStr.Contains(""type.ankama.com/kmr""))"	Current-source literal scan; semantic verification still required.	Unclassified	current-source
Unknown	kmt	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	827	"cleanPayload.Contains(""klo"") || cleanPayload.Contains(""kmt"") || cleanPayload.Contains(""jgv"") ||"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	kmu	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	271	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""kmu"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	kmv	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	312	"|| payloadStr.Contains(""type.ankama.com/kmv""))"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	kmv	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	833	"cleanPayload.Contains(""kmv"") || cleanPayload.Contains(""hnn""))"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	kmw	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	826	"if (cleanPayload.Contains(""kmw"") || cleanPayload.Contains(""klw"") || cleanPayload.Contains(""knb"") ||"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	kmw	S2C/push	push	Jondo.Unity.Server/Handlers/MapLoadHandler.cs	242	"byte[] rawKmw = NetworkEnvelope.ConvertHexStringToByteArray(""0A-13-74-79-70-65-2E-61-6E-6B-61-6D-61-2E-63-6F-6D-2F-6B-6D-77"");"	opcode escondido en cadena hex; la trama se escribe en el socket	World/map	audited-inventory
Unknown	kna	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	829	"cleanPayload.Contains(""itr"") || cleanPayload.Contains(""knc"") || cleanPayload.Contains(""kna"") ||"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Unknown	knb	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	826	"if (cleanPayload.Contains(""kmw"") || cleanPayload.Contains(""klw"") || cleanPayload.Contains(""knb"") ||"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	knc	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	829	"cleanPayload.Contains(""itr"") || cleanPayload.Contains(""knc"") || cleanPayload.Contains(""kna"") ||"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	knm	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	463	"else if (payloadStr.Contains(""type.ankama.com/knm"")"	Current-source literal scan; semantic verification still required.	Unclassified	current-source
Game	kno	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	464	"|| payloadStr.Contains(""type.ankama.com/kno"")"	Current-source literal scan; semantic verification still required.	Unclassified	current-source
Unknown	knr	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	242	"case ""knr"": return (""Server List"", ""Sync"", ""BreedListMessage (List of enabled character breeds)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Unknown	knr	S2C/push	push	Jondo.Unity.Server/Handlers/CharacterSelectionHandler.cs	120	"byte[] frame557 = NetworkEnvelope.ConvertHexStringToByteArray(""19-1A-17-0A-15-0A-13-74-79-70-65-2E-61-6E-6B-61-6D-61-2E-63-6F-6D-2F-6B-6F-66-24-1A-22-0A-20-0A-13-74-79-70-65-2E-61-6E-6B-61-6D-61-2E-63"	opcode escondido en cadena hex; la trama se escribe en el socket	Character/world entry	audited-inventory
Game	kns	Discarded	descartado	Jondo.Unity.Protocol/TypeRegistry.cs	41	"Register(""kns"", kns.Descriptor);"	DESCARTADO: TypeRegistry no lo referencia nadie (0 usos fuera del propio fichero); codigo muerto	Unclassified	audited-inventory
Game	kns	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	204	"bool isPing = shortType == ""kod"" || shortType == ""kns"" || shortType == ""kpc"" || shortType == ""jgv"";"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Game	kns	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	331	"case ""kns"": return (""In Game"", ""Sync"", ""KnockAck / Heartbeat (Sync heartbeat / Pong)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
