protocol	opcode	schema_fingerprint	field_schema	client_owner_action	client_context	server_directions	server_references	server_status	evidence_grade	next_action
Game	ijf	1fefa5d9cff320027c984a8b9d04e5b3df78daf2a02df9505f662d59d7f6a41a	1:int64 fprd; 2:repeated int64 fpre; 3:int64 fprf	fka::bfxv | fka::iw | fka::ksg			0	shape-known	C	Locate client feature and capture a journey.
Game	ijg	b3ec0559418ec7d71d808e993385ca42006ada8960df454beb80a51aaa235cfe	1:int32 fprj; 2:int64 fprk	fhr::qnq | fhr::bfdq | fhr::bfdw | fhr::cvh	fhr (toca a 7 mensajes): ApplyModeTransition, GetOrCreateCellPing, ManageCellPings, ManageFightPings, RemovePingsAsync, SwitchRemoveMode		0	shape-known	C	Locate client feature and capture a journey.
Game	ijj	0cb9fceafdf556072bad68c22216488639435797715d7656b29d2d9541530c15	1:int64 fpro; 2:ijh fprp; 3:int32 fprq; 4:string fprr	fka::bfxu | fka::gzs | fka::inp | fka::myn			0	shape-known	C	Locate client feature and capture a journey.
Game	ijk	5cd45294407e2448c5a92cf4af30643686e4961c1eae746f76f208047508379f	1:int32 fprv; 2:bool fprw	fhr::bfeg | fhr::epn	fhr (toca a 7 mensajes): ApplyModeTransition, GetOrCreateCellPing, ManageCellPings, ManageFightPings, RemovePingsAsync, SwitchRemoveMode		0	shape-known	C	Locate client feature and capture a journey.
Game	ijl	f88b4d7104e6ff52a28d1695b8394a2959edcdd0810aaa8caafcfcd1c3483a41	1:int32 fpsa; 2:int32 fpsb; 3:int32 fpsc	fhr::qnp | fhr::bfdr | fhr::bfdy | fhr::cdf	fhr (toca a 7 mensajes): ApplyModeTransition, GetOrCreateCellPing, ManageCellPings, ManageFightPings, RemovePingsAsync, SwitchRemoveMode		0	shape-known	C	Locate client feature and capture a journey.
Game	ijm	bd18c0ef96b038adf41c2b8e8936544e44d18fd9fa8e4314a735bff071725948	1:bool fpsg	fhr::bfdh | fhr::dw | fhr::dxe | fhr::oay	fhr (toca a 7 mensajes): ApplyModeTransition, GetOrCreateCellPing, ManageCellPings, ManageFightPings, RemovePingsAsync, SwitchRemoveMode		0	shape-known	C	Locate client feature and capture a journey.
Game	ijn	db3408b5470e48d37e571a5dc2608ddf249270c73c4fa3eacc1d57a0e889c434	1:int32 fpsk	fhr::bfee | fhr::bon | fhr::kkl | fhr::mad	fhr (toca a 7 mensajes): ApplyModeTransition, GetOrCreateCellPing, ManageCellPings, ManageFightPings, RemovePingsAsync, SwitchRemoveMode		0	shape-known	C	Locate client feature and capture a journey.
Game	ijq	f50113a0b52bccffd45a69b4f9828f5e0b865559a2b48781a06b2c9b9641cf05	1:map<int32, int32> fpso; 2:ijo fpsp; 3:map<int64, int32> fpsq	fhr::bfdn | fhr::bfdo | fhr::bv | fhr::eao	fhr (toca a 7 mensajes): ApplyModeTransition, GetOrCreateCellPing, ManageCellPings, ManageFightPings, RemovePingsAsync, SwitchRemoveMode	S2C/push	1	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	ijt	4b9f1124f93ac5b262c4f9db0691fbff361b7cfbe2e0a9564c4eaae3cf330729	1:ijr fpsu; 2:int32 fpsv; 3:int32 fpsw	fhr::bfed | fhr::ifq | fhr::kpb | fhr::og	fhr (toca a 7 mensajes): ApplyModeTransition, GetOrCreateCellPing, ManageCellPings, ManageFightPings, RemovePingsAsync, SwitchRemoveMode		0	shape-known	C	Locate client feature and capture a journey.
Game	ijx	81f5fb2dc211efb30edc0a448b47c430a523009c7ed632ef003a75a23ad447c0	1:int32 fptb	ffd::bdxz | gie::bkii			0	shape-known	C	Locate client feature and capture a journey.
Game	ijy	ab304accd82d16a444308a60aa3259bdbe79fe9b2dc01df92562901c00f6b722	1:int64 fptf	ffl::beau			0	shape-known	C	Locate client feature and capture a journey.
Game	ijz	db0e68ed5286919e97d0d501c5037a4e9ed82d82dc09b26a86a27b11d7146546	1:int64 fptj; 2:int64 fptk; 3:int32 fptl; 4:string fptm; 5:int32 fptn; 6:ijw fpto; 7:string fptp	ffl::beba | ffl::jxh | ffl::jzr			0	shape-known	C	Locate client feature and capture a journey.
Game	ika	0dba54d3d3d25a5a9c44be2bb6b7c9e3be899ead8340efc37b82828f1f873bbd	1:int64 fptt; 2:repeated bool fptu	ffl::beao			0	shape-known	C	Locate client feature and capture a journey.
Game	ikb	662fdf9e547c409bedd39c754ecbe4547ba204cd6e3030a2503cd8c6dd2a1b5b	1:bool fpty	ffd::bdxp | ffd::bdxq | ffd::dus | ffd::evh			0	shape-known	C	Locate client feature and capture a journey.
Game	ike	a352a471e4774fe0f2618a610ff7cdaf0ecbd7bc4e51e1439165ff9c276ac90e	1:int64 fpuc; 2:ikc fpud	fgr::beqp | fgr::dow | fgr::hhn | fgr::nep	fgr (toca a 38 mensajes): EndOfKick, EndOfSurrender		0	shape-known	C	Locate client feature and capture a journey.
Game	ikf	be3dd4fd9976d1dae9e451877cf7f3449957752f1c07134101d9ab53f9c72041	1:int32 fpuh; 2:int64 fpui; 3:bool fpuj; 4:bool fpuk	ffl::bebu | ffl::fin | ffl::jyn | ffl::lmk			0	shape-known	C	Locate client feature and capture a journey.
Game	iki	2f32a04a4d79331ae8d5d9fef87ab10a918df9e34a8ffcae79655221f7ddf9b6	1:ikg fpuo; 2:int32 fpup	ffd::bdya | ffd::bwp | ffd::hvo | ffd::ia			0	shape-known	C	Locate client feature and capture a journey.
Game	ikj	ff4b5ec0b0b5895e172629b3c61239f9fe5ed6ead646e79e32e5a0e31ca95d61	1:int32 fput; 2:string fpuu	gie::bkii			0	shape-known	C	Locate client feature and capture a journey.
Game	ikm	a89202fac6568ca5c2d8e6106f4fc74ab690bce846bd274cdd726174fa120211	1:repeated int64 fpuy; 2:ikk fpuz	ffl::beas | ffl::mvd | ffl::oje			0	shape-known	C	Locate client feature and capture a journey.
Game	ikn	66f0d04166d7b9309010c78d922c67214f17641c253b20698212bfe80ce83abd		fgr+fgp::bepi | fgr+fgp::ccy | fgr+fgp::fey | fgr+fgp::fqy			0	shape-known	C	Locate client feature and capture a journey.
Game	iko	be93e4d570ee832a94e72dac43292adad6e750cc718fddca73db06f21f44e03b	1:int64 fpvg; 2:int32 fpvh	ffl::bebi | ffl::fen			0	shape-known	C	Locate client feature and capture a journey.
Game	ikr	f57cc42d523d75e3f0e20ab24f27545eabeb12b264372885c61240179a88dbb1	1:ikp fpvl	ffd::bdxs | ffd::gat			0	shape-known	C	Locate client feature and capture a journey.
Game	iks	b47488d151bf4f12657ec4db053efa9e4948d94a6260575cb551f2edb9ce1ffa	1:int32 fpvp; 2:int64 fpvq	ffl::beay | ffl::ofj | ffl::oin			0	shape-known	C	Locate client feature and capture a journey.
Game	ikt	0633a7fb5d7b132162412c8ff0db14f06b01a566800dbd55e399ea287ca999bf	1:int64 fpvu; 2:optional int64 fpvv	ffl::beax | ffl::cbw | ffl::cqv | ffl::jag			0	shape-known	C	Locate client feature and capture a journey.
Game	iku	64f4f17f200adabbcd57d6a4e0713cafffee30772a1686c8724b20bb2489c64d	1:int64 fpwa; 2:int64 fpwb	fgr::beqq | fgr::khp | fgr::ntw | fgr::nub	fgr (toca a 38 mensajes): EndOfKick, EndOfSurrender		0	shape-known	C	Locate client feature and capture a journey.
Game	ikv	1c4a8df0f9949d6abaf4e089ad2ac6141394ca3218e527170ecfddd95fb70141	1:int64 fpwf; 2:map<bool, bool> fpwg; 3:lgl fpwh; 4:int32 fpwi	Core.UILogic.Party.PartyDisplayUi::OnLeaveDialog | eng+<TryForceRouteLatter>d__37::MoveNext | eoi+<DelayUntilLoaded>d__26::MoveNext | eon+<SendLeaderPositionEventWhenReady>d__17::MoveNext	Core.UILogic.Party.PartyDisplayUi (toca sólo a éste): m_canTakeFocus, m_isMandatoryUI, m_appearEffects, m_isHorizontal, m_isVertical, m_isSmall, m_isBig, m_isMultiline, m_partyWidgetOptions, fightLocked, partyLocked, arenaPartyLocked | eoi (toca a 5 mensajes): DelayUntilLoaded, PrepareAndDispatchFightMapData		0	shape-known	B	Locate client feature and capture a journey.
Game	ikw	c089608409f48644c6f9f9d7630b28ed4e3d55602928232b68d614edc64e5aff	1:repeated bool fpwm; 2:int64 fpwn; 3:int64 fpwo	fgr::beqm | fgr::cmh	fgr (toca a 38 mensajes): EndOfKick, EndOfSurrender		0	shape-known	C	Locate client feature and capture a journey.
Game	ikx	2bd08185a93c456a3459207102d9f2dfc1108afd8be3fe1f75d20954e207e526	1:map<bool, int32> fpws; 2:int64 fpwt; 3:int32 fpwu; 4:int32 fpwv	ffd::bae | ffd::bdyh | ffd::bdyj | ffd::cz			0	shape-known	C	Locate client feature and capture a journey.
Game	iky	43432f0bc83d989ce498e3aa1052bb40fb9095d3775ea680aaf61757f74a0356	1:repeated int32 fpwz; 2:int64 fpxa; 3:map<string, int32> fpxb; 4:int64 fpxc; 5:string fpxd; 6:int64 fpxe; 7:optional string fpxf; 8:map<string, string> fpxh				0	shape-known	C	Locate client feature and capture a journey.
Game	ila	ee509524e9e8aeb91d8e7f6fb2610669a7cc9454806691d9a1dd96ecff6dbce1	1:iky fpxl; 2:int32 fpxm; 3:int32 fpxn; 4:bool fpxo	ffd::bdyf | gie::bkii			0	shape-known	C	Locate client feature and capture a journey.
Game	ilb	c4379217fa4a9b473a9369e53f87c0d48777ad8d5632d396ad7134c299747657	1:ijw fpxs; 2:string fpxt; 3:repeated lpg fpxu; 4:int64 fpxv; 5:int32 fpxw; 6:repeated ilg fpxx; 7:int64 fpxy; 8:int64 fpxz; 9:string fpya	ffl::bebd			0	shape-known	C	Locate client feature and capture a journey.
Game	ilc	95ea46aacbcd10676187937655ad7282d88197cde2d28cb5525653baf9ccbfc3	1:int64 fpye	ffl::beat | ffl::fqd		S2C/push	1	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	ild	76af8c471a9d9dad033e66943b0dde18e067f47d89f657961d0c8cecb0a9b758	1:bool fpyi; 2:repeated int32 fpyj; 3:optional int64 fpyk; 4:string fpym; 5:bool fpyn; 6:int64 fpyo; 7:optional string fpyp; 8:bool fpyr				0	shape-known	C	Locate client feature and capture a journey.
Game	ilf	81eeab09a96258e847aa3d9617acdb0183f0412a03bfe3a355f2227f4c334688	1:ild fpyv	ffd::bdxt | ffd::hox | ffd::jrf | ffd::kqa			0	shape-known	C	Locate client feature and capture a journey.
Game	ilg	aa7b889a7380a1c45f43d59a81977c25dcb3b06f7c6e00878130af0f891fc22d	1:lhg fpyz; 2:string fpza; 3:int64 fpzb; 4:lba fpzc; 5:int64 fpzd; 6:lcf fpze; 7:repeated lfx fpzf; 8:int32 fpzg	li::dju | li::nzl			0	shape-known	C	Locate client feature and capture a journey.
Game	ilh	207cec3772ea70756134bfb704cf96c36fe10a8fd5f040154b1dde15e213b19e	1:int64 fpzk; 2:int32 fpzl; 3:int64 fpzm; 4:string fpzn; 5:int32 fpzo; 6:int32 fpzp; 7:ijv fpzq; 8:lgl fpzr	ffl::beca			0	shape-known	C	Locate client feature and capture a journey.
Game	ili	311c1accc08125a9636666897f628d0ed5cfe1cd7e0617ed27c549e55a96716c	1:int32 fpzv; 2:int64 fpzw	ffd::bdyc | ffd::lpk | fgr+fgp::bepj | fgr+fgp::fwo			0	shape-known	C	Locate client feature and capture a journey.
Game	ilj	70ae43920a59045c4ab45ebd166e84995ef64984a7f805793331c185be1492c0	1:bool fqaa; 2:int32 fqab	ffl::bebt			0	shape-known	C	Locate client feature and capture a journey.
Game	iln	ee2be53573df5c64a21a38423194e83062fd62b2e7a7697bbb5f65e38e34ed84	1:ill fqaf; 2:ilk fqag	ffl::beam | ffl::eun | ffl::ljd | ffl::mup			0	shape-known	C	Locate client feature and capture a journey.
Game	ilo	c1b227d78d79f3d53367e36d9cbd3274906eca4f62a96d1559a3e594a8d2eb98	1:int32 fqak; 2:int64 fqal	ffl::bebl			0	shape-known	C	Locate client feature and capture a journey.
Game	ilr	8b0506038db66202bd0372422163ccf68d94f1dfe4715a56ff7042cdee6bfca9	1:ilp fqap	ffl::beaz | ffl::klm			0	shape-known	C	Locate client feature and capture a journey.
Game	ils	c8562751e15a5cfe01ab9c76714ed7729548d3dd006b707c91f431f9d953d24a	1:int32 fqat	ffl::bebn | ffl::ezg | ffl::hgl | ffl::jcw			0	shape-known	C	Locate client feature and capture a journey.
Game	ilv	da6361c03e2199b5aba5097337c538fc489c3b4bd144f3281726e0767f1b224b	1:ilt fqax	ffl::beav | ffl::fdx			0	shape-known	C	Locate client feature and capture a journey.
Game	ilw	f8b4e7018cd0b7186181f6d72ddd0102927b8e0b3a629992825ff79fc73d08cc	1:int32 fqbb; 2:lpg fqbc	ffl::bebe | ffl::hlx | ffl::krq			0	shape-known	C	Locate client feature and capture a journey.
Game	ilx	96d0e2e17b089d9a9857e39269c1b000f2ee2e944fd62ae60eeededbffd6b3fa	1:int64 fqbg; 2:int32 fqbh	ffl::bebr | ffl::eui			0	shape-known	C	Locate client feature and capture a journey.
Game	ima	24824cf5793e1d2447353ceed35f17a8c003b6ab377827f9a51b53a8b3e29255	1:int64 fqbl; 2:ily fqbm; 3:int32 fqbn	ffd::bdye | gie::bkii			0	shape-known	C	Locate client feature and capture a journey.
Game	imd	dd256c87ed43efdac175e37369a7f09cf905361e0dee1df19aab603a0e46bbfd	1:imb fqbr; 2:int32 fqbs	ffd::bdxy | gie::bkii			0	shape-known	C	Locate client feature and capture a journey.
Game	ime	d37cf0f5affdf24fa9683a864c06048b25cf4d4e040d35413db09af754d56068	1:lgf fqbw; 2:optional int32 fqbx; 3:ijw fqbz	eaa::upb | ffd::bdxx | ffd::dld | ffd::mra	eaa (toca a 8 mensajes): AuctionHouse, AuctionHouseTab, GrimoireTab, EncyclopediaTab, EstateAgencyTab		0	shape-known	C	Locate client feature and capture a journey.
Game	imf	745136cf05d31494acc5a5130a78e6b39e5778d98cd120df9e0d26c13302230a	1:map<int32, int32> fqcd; 2:int32 fqce; 3:ilg fqcf	ffl::bebc			0	shape-known	C	Locate client feature and capture a journey.
Game	imh	49c69ea7e920d848a57ab7c009b6f10ebad7d506538113d3f5ba3205601e2637		ffd::bdxr | ffd::gnh | ffd::hbr | ffd::ooz			0	shape-known	C	Locate client feature and capture a journey.
Game	imi	08d2d52dcfddb3ad97916e18c79f17eae6938b77f1dfb5262d2e55d0e87f2eae	1:int32 fqcm	gie::bkii			0	shape-known	C	Locate client feature and capture a journey.
Game	imj	530f9fb9cacebc5c7942d634afa2dc3d0f55169f848f18d75c76c8cda65292fd	1:int64 fqcq; 2:int32 fqcr	ffl::bebo | ffl::ebj | ffl::gou | ffl::ike			0	shape-known	C	Locate client feature and capture a journey.
Game	imk	d4b765a0e15286ecd958bb6703a38b66f6ffa0916d5fbe8362bb750541a6bd7a	1:bool fqcv; 2:int32 fqcw	ffl::beai | ffl::bpm | ffl::ngg			0	shape-known	C	Locate client feature and capture a journey.
Game	imn	e1bb63116d5e99541828b3ef1c18b730645ae854ec9891e557da33b9aa06b29d	1:iml fqda; 2:int32 fqdb	ffl::bebw | ffl::gxg | ffl::jug | ffl::lor			0	shape-known	C	Locate client feature and capture a journey.
Game	imo	6e635a34e915bd16e1418d773065c2b2a17dbe86fad95064de314fc91fcedfb9	1:int64 fqdf	ffd::bbk | ffd::bdxu | ffd::ogn | ffd::bdxq			0	shape-known	C	Locate client feature and capture a journey.
Game	imp	0df9fb26e948d673f4cf50bdeeb8e6ae3a1faaf3c677f116a54aab7ed7810169	1:bool fqdj; 2:int32 fqdk	ffl::bebm			0	shape-known	C	Locate client feature and capture a journey.
Game	imq	4a6e347a1c561d931b9168ffddf0d053d9fca2de7f0a28c0fdc62defdd1d4254	1:string fqdo; 2:int32 fqdp; 3:repeated string fqdq	ffl::bebv			0	shape-known	C	Locate client feature and capture a journey.
Game	imr	313ff1ec5a3cd2fcfedc3d721ed0df2808e1096556b4948461d34f22eccd3786	1:int64 fqdu; 2:int32 fqdv; 3:optional bool fqdw	ffd::bdyg | ffd::bdyi | ffd::eww | ffd::gbx			0	shape-known	C	Locate client feature and capture a journey.
Game	imu	1ed9ff8db6173b4b25ef908f5418cb422ec609f2a81611ae7a6e0331592b0e0f	1:ims fqeb; 2:int32 fqec; 3:optional int64 fqed	ffl::bebb | ffl::fhs | ffl::kdc | ffl::mzo			0	shape-known	C	Locate client feature and capture a journey.
Game	imv	79bdf5d6eab2c5c51b0aa3981461c0354ae292635857670e5e614d21ec3825df	1:repeated int32 fqei; 2:int64 fqej	ffl::beal | ffl::cxo | ffl::dxj | ffl::igz			0	shape-known	C	Locate client feature and capture a journey.
Game	imy	1411975a95d8f896f4ea1599dffd9e4b0327d3981e420d4e1edfad382c9167c4	1:int32 fqen; 2:imw fqeo; 3:map<int64, int64> fqep	ffl::bebj | ffl::for | ffl::hji | ffl::ogw			0	shape-known	C	Locate client feature and capture a journey.
Game	inb	1b1ed7f195ff332264a7ea808bcb9e8032c2047798c42932e1de1af43d40c546	1:imz fqet	ffl::bean			0	shape-known	C	Locate client feature and capture a journey.
Game	inc	a21c38f0f982d8c29a8ce56bba34c956d523bd158722c93981ae2fd437553c67	1:optional int64 fqex; 2:int32 fqez; 3:int64 fqfa	ffl::bebq | ffl::mnv			0	shape-known	C	Locate client feature and capture a journey.
Game	ind	2e010acbc3a98c80031a88519220b5b41c2db44ca7738b3e6ea3a160978a794e	1:int32 fqfe; 2:int64 fqff; 3:int64 fqfg	ffl::bebk | ffl::nvg			0	shape-known	C	Locate client feature and capture a journey.
Game	ine	4e586e5230d8ea7fe20ec6fcaedb6054a121bb81b2d3c92c9898fefc523a328f	1:optional int64 fqfk; 2:int32 fqfm	ffl::bebh | ffl::db | ffl::dwt | ffl::hpj			0	shape-known	C	Locate client feature and capture a journey.
Game	ing	e488155c56569671a1da145c60d3aed2df993f544a4a4e665b857c35d2a38225	1:repeated lpg fqfq; 2:repeated ilg fqfr; 3:string fqfs; 4:int64 fqft; 5:ijw fqfu; 6:bool fqfv; 7:int32 fqfw; 8:int32 fqfx; 9:ine fqfy; 10:int32 fqfz	ffl::bebh | ffl::db | ffl::dwt | ffl::hpj			0	shape-known	C	Locate client feature and capture a journey.
Game	inh	1bb14bed72202efb277f8ccea09ec5c5e527f66e7764b694af74a07aeb5d43ad	1:bool fqgd; 2:int32 fqge	ffd::bdyd | ffd::jac | gie::bkii			0	shape-known	C	Locate client feature and capture a journey.
Game	ink	d38fc66ce70977285cc0e7d84795e1bdcca0a947f57854f012c81ecf54b35f45	1:int32 fqgi; 2:lpg fqgj; 3:ini fqgk	ffl::bebf | ffl::hvp			0	shape-known	C	Locate client feature and capture a journey.
Game	inn	1e188fce3f7c64dabdcabd50b23612dde345a350983d3fc8a0e2f53547286df0	1:inl fqgo; 2:inl fqgp	ffl::beaw | ffl::cgi | ffl::kca | ffl::oct			0	shape-known	C	Locate client feature and capture a journey.
Game	ino	9379b294056002e8aa853913b311a4a3185119311e09a16b0701fa03f83313e3	1:int64 fqgt; 2:lnk fqgu; 3:optional int32 fqgv; 4:int32 fqgx	ffl::bebs | ffl::lyw			0	shape-known	C	Locate client feature and capture a journey.
Game	inp	fb8b6d32966bca8dc1243cf0308e276834312daffcf38018bb6485e9b8aaaeaa	1:string fqhb	ffd::bdxw | ffd::mdg			0	shape-known	C	Locate client feature and capture a journey.
Game	inq	dba2a8d0e3a27e182d0c19306fa96ecdc77ad8e2e2b5048f2d24ceba8e75dcae	1:int32 fqhf; 2:int64 fqhg; 3:optional bool fqhh	ffd::bdyb | ffd::dfe | ffd::hmr | ffd::lak			0	shape-known	C	Locate client feature and capture a journey.
Game	int	cefd16a50515210ab82d14490f4a2f57b61e15d1fe3eec8e365649109dec585c	1:int32 fqhm; 2:inr fqhn	ffd::bdxv | ffd::btr			0	shape-known	C	Locate client feature and capture a journey.
Game	inv	b729cc7f94409e19ce9b6984933fdcc286e33eb78a54d65c1b129ccdf58d8847	1:int32 fqhs; 2:int32 fqht; 3:int32 fqhu	ern::bbst | ern::bbsw | ern::bct | ern::boe	ern (toca a 11 mensajes): OnPlayAnimationOnNpcEventAsync, OnPlayEmoteOnNpcEventAsync		0	shape-known	C	Locate client feature and capture a journey.
Game	inw	cccbf59bbe01f255dd2590cc3d305b90daaa443a8b9c111571a5a1f3d51a4fbb	1:int32 fqhy; 2:int32 fqhz; 3:int32 fqia	emr::ztk			0	shape-known	C	Locate client feature and capture a journey.
Game	inx	c3a14803a8d0ef47d2c7f0d803567b9e4b0b10af6769e9edb2773e2ae3991251	1:repeated string fqie; 2:int32 fqif; 3:int64 fqig; 4:int32 fqih	dyx::bfx | dyx::mhe | dyx::uil			0	shape-known	C	Locate client feature and capture a journey.
Game	iny	61773530fb6ee914851edae9b3e8ea4077b251b7493978744afa27bcd554e7cd	1:string fqil; 2:int32 fqim	ern::bbsu | ern::bbsv | ern::bjw | ern::ihk	ern (toca a 11 mensajes): OnPlayAnimationOnNpcEventAsync, OnPlayEmoteOnNpcEventAsync		0	shape-known	C	Locate client feature and capture a journey.
Game	ioa	fd813f113911bb356d081fa256513b9feb61c161e16fb05570c7897533f2c36a	1:repeated string fqiq; 2:int32 fqir; 3:repeated int64 fqis; 4:int64 fqit; 5:int64 fqiu; 6:int32 fqiv				0	shape-known	C	Locate client feature and capture a journey.
Game	ioc	44ec8cf8a8f6a97b1e5ba49125d584b3a1850ea66dcf92b6e11c6d9b4d22f34d	1:repeated int64 fqiz; 2:optional inz fqja; 3:ioa fqjc; 4:int64 fqjd; 5:int32 fqje	epd+<NpcDialogCreationWhenAvailable>d__19::MoveNext | epd::bany | epd::banz | epd::csd	epd (toca a 17 mensajes): NpcDialogCreationWhenAvailable	S2C/push	1	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	iof	4843e831caae2b2f2202c053c1c6150531e6b71804aaf268f15543096847f07c	1:iod fqji	epd::banw | epd::ceg | epd::jid	epd (toca a 17 mensajes): NpcDialogCreationWhenAvailable		0	shape-known	C	Locate client feature and capture a journey.
Game	iog	213db0936343ddc2336f4a86be07f974bf9f2f8f710581321ee419b38d7e60d7	1:int64 fqjm				0	shape-known	C	Locate client feature and capture a journey.
Game	ioi	cc3ef269218382bd336d01429e076e0f127ad1dda535cb619bdecd97d88907a0	1:int64 fqjq; 2:repeated int32 fqjr; 3:repeated int32 fqjs; 4:int32 fqjt	Core.Services.Entities.RoleplayEntitiesService.RoleplayEntitiesService::yae | lf::bvp | lf::lmo | lf::nli	Core.Services.Entities.RoleplayEntitiesService.RoleplayEntitiesService (toca a 3 mensajes, y a éste sólo de refilón, a 1 salto): StaticAnim, AddObjectAsync, OnMonsterAngryAtPlayer, OnQuestMarkerLoaded, RemoveAggression, SetAggressiveMonstersOrientations | ehl (toca a 25 mensajes, y a éste sólo de refilón, a 2 saltos): WaitForAddingObject, WaitForDroppingObjects, WaitProcessMapComplementaryInfo		0	shape-known	C	Locate client feature and capture a journey.
Game	iok	641359698a74690ec3f7812bf5adf23a1e0391c5913b87fb1fe520866cbd0e06	1:ioh fqjx; 2:repeated ioi fqjy; 3:int64 fqjz	Core.Services.Entities.RoleplayEntitiesService.RoleplayEntitiesService::yae | ehl::ecc | ehl::xxa	Core.Services.Entities.RoleplayEntitiesService.RoleplayEntitiesService (toca a 3 mensajes): StaticAnim, AddObjectAsync, OnMonsterAngryAtPlayer, OnQuestMarkerLoaded, RemoveAggression, SetAggressiveMonstersOrientations | ehl (toca a 25 mensajes, y a éste sólo de refilón, a 1 salto): WaitForAddingObject, WaitForDroppingObjects, WaitProcessMapComplementaryInfo		0	shape-known	C	Locate client feature and capture a journey.
Game	iom	72556fb08ed95ec8cea4178975a83ed5a642259de5bad130eb78c4953dd66b58	1:repeated iok fqkd; 2:iog fqke; 3:optional int32 fqkf; 4:repeated iok fqkh	ehl::ecc | ehl::xxa | epd::baoq | epd::bdk	ehl (toca a 25 mensajes): WaitForAddingObject, WaitForDroppingObjects, WaitProcessMapComplementaryInfo | epd (toca a 17 mensajes): NpcDialogCreationWhenAvailable		0	shape-known	C	Locate client feature and capture a journey.
